listing_id,host_tier_x,market_segment_x,cohort_key,match_method,n_peers,n_high_performers,peer_support_score,my_occupancy_days,peer_high_occupancy_days,occupancy_gap_days,missing_amenities_vs_peers,n_missing_amenities,listing_name,listing_url,borough,neighborhood,room_type,property_type,host_tier_y,market_segment_y,actual_price_usd,predicted_fair_price_usd,prediction_sd_usd,prediction_uncertainty_pct,confidence_score,confidence_level,residual_usd,residual_pct_of_fair,pricing_signal,overall_recommendation_confidence
1321577662261907481,Small-Multi,short_stay,Queens | Private room | small | short_stay | Small-Multi,host_tier_exact_cohort,225,146,100.0,255.0,255.0,0.0,carbon_monoxide_alarm; hair_dryer; essentials; dedicated_workspace; shampoo; fire_extinguisher,6,Cozy room in Queens near JFK,https://www.airbnb.com/rooms/1321577662261907481,Queens,Laurelton,Private room,Private room in home,Small-Multi,short_stay,143.0,144.24,42.01,0.2912,29.0,Low,-1.24,-0.0086,Within 10% of model benchmark,53.8
1321928959723172319,Mid-Multi,monthly,Brooklyn | Entire home/apt | small | monthly | Mid-Multi,host_tier_exact_cohort,40,18,88.0,120.0,203.3,83.3,hot_water; hangers; bed_linens; hair_dryer; iron; essentials; dishes_and_silverware; microwave; refrigerator; cooking_basics; heating; self_check_in; fire_extinguisher,13,Easy Living in Crown Heights,https://www.airbnb.com/rooms/1321928959723172319,Brooklyn,Crown Heights,Entire home/apt,Entire rental unit,Mid-Multi,monthly,95.73,109.54,24.56,0.2243,67.6,Medium,-13.81,-0.1261,Below model benchmark (review price),74.7
1314692063415977536,Small-Multi,monthly,Brooklyn | Entire home/apt | large | monthly | Small-Multi,host_tier_exact_cohort,113,37,100.0,255.0,210.2,-44.8,hangers; hair_dryer; essentials; microwave; fire_extinguisher,5,"Luxury Stay | Gym, Pool, Bowling—Resort Amenities",https://www.airbnb.com/rooms/1314692063415977536,Brooklyn,Bushwick,Entire home/apt,Entire rental unit,Small-Multi,monthly,76.58,217.1,48.6,0.2239,70.9,Medium,-140.52,-0.6473,Below model benchmark (review price),81.1
1314782090718692471,Small-Multi,short_stay,Brooklyn | Private room | small | short_stay | Small-Multi,host_tier_exact_cohort,276,183,100.0,255.0,255.0,0.0,hangers; hair_dryer; essentials; dishes_and_silverware; microwave; refrigerator; cooking_basics; dedicated_workspace; shampoo; self_check_in; fire_extinguisher,11,Cozy Luxury Queen,https://www.airbnb.com/rooms/1314782090718692471,Brooklyn,Flatbush,Private room,Private room in rental unit,Small-Multi,short_stay,168.0,171.18,47.31,0.2764,52.9,Low,-3.18,-0.0186,Within 10% of model benchmark,69.4
1314854424760333152,Small-Multi,short_stay,Bronx | Private room | small | short_stay | Small-Multi,host_tier_exact_cohort,53,33,100.0,218.0,255.0,37.0,microwave,1,Cozy King Room @ The Cozy Bronx Haven,https://www.airbnb.com/rooms/1314854424760333152,Bronx,Concourse Village,Private room,Private room in rental unit,Small-Multi,short_stay,143.0,187.01,58.38,0.3122,21.1,Low,-44.01,-0.2353,Below model benchmark (review price),48.7
1315204278316211714,Small-Multi,monthly,Brooklyn | Private room | small | monthly | Small-Multi,host_tier_exact_cohort,281,94,100.0,60.0,209.3,149.3,hot_water; hangers; bed_linens; hair_dryer; iron; essentials; dishes_and_silverware; microwave; refrigerator; cooking_basics; dedicated_workspace; heating; fire_extinguisher,13,Gerritsen Beach,https://www.airbnb.com/rooms/1315204278316211714,Brooklyn,Gerritsen Beach,Private room,Private room in home,Small-Multi,monthly,29.83,46.74,12.56,0.2688,20.9,Low,-16.91,-0.3618,Below model benchmark (review price),48.6
1315219656673389852,Enterprise,monthly,Manhattan | Entire home/apt | medium | monthly | Enterprise,host_tier_exact_cohort,381,183,100.0,120.0,159.9,39.9,self_check_in,1,"Stylish 2BR, w/Elevator and w/d",https://www.airbnb.com/rooms/1315219656673389852,Manhattan,Upper East Side,Entire home/apt,Entire rental unit,Enterprise,monthly,102.3,268.5,59.59,0.2219,86.2,High,-166.2,-0.619,Below model benchmark (review price),91.0
1315236981168867835,Small-Multi,monthly,Queens | Private room | small | monthly | Small-Multi,host_tier_exact_cohort,167,57,100.0,180.0,214.4,34.4,wifi; hot_water; bed_linens; essentials; shampoo,5,Private Omega NYC 15 min to Midtown,https://www.airbnb.com/rooms/1315236981168867835,Queens,Long Island City,Private room,Private room in home,Small-Multi,monthly,56.94,95.03,21.92,0.2306,44.2,Low,-38.09,-0.4008,Below model benchmark (review price),63.7
1315924666207563599,Small-Multi,short_stay,Queens | Private room | small | short_stay | Small-Multi,host_tier_exact_cohort,225,146,100.0,255.0,255.0,0.0,carbon_monoxide_alarm; hair_dryer; essentials; dedicated_workspace; shampoo; fire_extinguisher,6,Exquisite Room Near JFK,https://www.airbnb.com/rooms/1315924666207563599,Queens,Laurelton,Private room,Private room in home,Small-Multi,short_stay,132.0,140.16,40.82,0.2912,29.0,Low,-8.16,-0.0582,Within 10% of model benchmark,53.8
1316013662675056464,Enterprise,monthly,Manhattan | Entire home/apt | small | monthly | Enterprise,host_tier_exact_cohort,553,238,100.0,60.0,214.0,154.0,hangers; bed_linens; essentials; dishes_and_silverware; microwave; cooking_basics,6,138 Bowery Studio,https://www.airbnb.com/rooms/1316013662675056464,Manhattan,Little Italy,Entire home/apt,Entire rental unit,Enterprise,monthly,165.93,183.86,42.73,0.2324,39.9,Low,-17.93,-0.0975,Within 10% of model benchmark,60.9
1316046799962075466,Small-Multi,short_stay,Queens | Private room | small | short_stay | Small-Multi,host_tier_exact_cohort,225,146,100.0,255.0,255.0,0.0,smoke_alarm; carbon_monoxide_alarm; hangers; bed_linens; essentials; microwave; cooking_basics; self_check_in,8,Heaven House in Woodside 1,https://www.airbnb.com/rooms/1316046799962075466,Queens,Astoria,Private room,Private room in home,Small-Multi,short_stay,176.88,162.62,44.74,0.2751,58.4,Medium,14.26,0.0877,Within 10% of model benchmark,73.0
1322554978541330812,Small-Multi,short_stay,Queens | Private room | small | short_stay | Small-Multi,host_tier_exact_cohort,225,147,100.0,115.0,255.0,140.0,iron; shampoo,2,Home Away From Home:Home,https://www.airbnb.com/rooms/1322554978541330812,Queens,East Elmhurst,Private room,Private room in home,Small-Multi,short_stay,239.0,169.68,47.07,0.2774,49.2,Low,69.32,0.4085,Above model benchmark (review price),67.0
1322958148096585993,Small-Multi,monthly,Brooklyn | Private room | small | monthly | Small-Multi,host_tier_exact_cohort,281,93,100.0,180.0,209.6,29.6,carbon_monoxide_alarm; hangers; bed_linens; hair_dryer; iron; essentials; dishes_and_silverware; microwave; refrigerator; cooking_basics; dedicated_workspace; heating; fire_extinguisher,13,Gerritsen Beach area Quite peace,https://www.airbnb.com/rooms/1322958148096585993,Brooklyn,Gerritsen Beach,Private room,Private room in home,Small-Multi,monthly,35.63,33.32,8.96,0.2688,20.9,Low,2.31,0.0693,Within 10% of model benchmark,48.6
1323596565152388814,Individual,monthly,Brooklyn | Entire home/apt | small | monthly | Individual,host_tier_exact_cohort,298,130,100.0,60.0,222.7,162.7,hot_water; hangers; bed_linens; hair_dryer; iron; essentials; dishes_and_silverware; microwave; refrigerator; cooking_basics; shampoo; self_check_in,12,wizard of brooklyn,https://www.airbnb.com/rooms/1323596565152388814,Brooklyn,Williamsburg,Entire home/apt,Entire rental unit,Individual,monthly,164.08,180.57,40.14,0.2223,82.5,High,-16.49,-0.0913,Within 10% of model benchmark,88.6
1324196587232498954,Individual,monthly,Bronx | Entire home/apt | large | monthly,knn_fallback,30,11,60.0,180.0,199.1,19.1,essentials,1,Chic & Cozy 2BR/1BA Modern Comforts Serene Retreat,https://www.airbnb.com/rooms/1324196587232498954,Bronx,Tremont,Entire home/apt,Entire home,Individual,monthly,130.9,168.15,51.33,0.3053,19.6,Low,-37.25,-0.2215,Below model benchmark (review price),33.7
1325202188867231613,Mid-Multi,short_stay,Manhattan | Private room | medium | short_stay | Mid-Multi,host_tier_exact_cohort,90,30,100.0,154.0,254.6,100.6,(none),0,Deluxe doubles,https://www.airbnb.com/rooms/1325202188867231613,Manhattan,Theater District,Private room,Room in hotel,Mid-Multi,short_stay,268.0,413.28,114.94,0.2781,47.2,Low,-145.28,-0.3515,Below model benchmark (review price),65.7
1311034051037122798,Individual,short_stay,Manhattan | Private room | small | short_stay | Individual,host_tier_exact_cohort,142,99,100.0,255.0,255.0,0.0,carbon_monoxide_alarm; hangers; kitchen; dishes_and_silverware; microwave; refrigerator; cooking_basics; dedicated_workspace; fire_extinguisher,9,Ultra-comfy signature bed & amenities by Drybar,https://www.airbnb.com/rooms/1311034051037122798,Manhattan,Chelsea,Private room,Room in hotel,Individual,short_stay,369.0,357.35,96.88,0.2711,73.6,Medium,11.65,0.0326,Within 10% of model benchmark,82.8
1333268675438835113,Individual,short_stay,Manhattan | Private room | small | short_stay | Individual,host_tier_exact_cohort,142,99,100.0,255.0,255.0,0.0,carbon_monoxide_alarm; kitchen; refrigerator; cooking_basics; fire_extinguisher,5,Heavenly beds and fully-equipped kitchens,https://www.airbnb.com/rooms/1333268675438835113,Manhattan,Hell's Kitchen,Private room,Room in hotel,Individual,short_stay,109.0,361.1,97.47,0.2699,77.4,High,-252.1,-0.6981,Below model benchmark (review price),85.3
1333400345191601375,Small-Multi,monthly,Queens | Entire home/apt | medium | monthly | Small-Multi,host_tier_exact_cohort,77,43,100.0,180.0,173.7,-6.3,hangers; hair_dryer; iron; essentials; cooking_basics,5,Spacious 2BR Near LaGuardia Airport in Astoria,https://www.airbnb.com/rooms/1333400345191601375,Queens,Ditmars Steinway,Entire home/apt,Entire rental unit,Small-Multi,monthly,175.44,143.48,33.35,0.2324,39.6,Low,31.96,0.2227,Above model benchmark (review price),60.7
1333465565598309761,Individual,short_stay,Queens | Entire home/apt | medium | short_stay | Individual,host_tier_exact_cohort,26,16,71.2,255.0,255.0,0.0,hot_water; hangers; kitchen; bed_linens; essentials; dishes_and_silverware; microwave; refrigerator; cooking_basics; shampoo; fire_extinguisher,11,Cozy Lux Bedroom Apartment,https://www.airbnb.com/rooms/1333465565598309761,Queens,Rosedale,Entire home/apt,Entire home,Individual,short_stay,334.0,314.55,89.28,0.2838,36.6,Low,19.45,0.0618,Within 10% of model benchmark,48.7
1333504568352496141,Enterprise,monthly,Manhattan | Entire home/apt | small | monthly | Enterprise,host_tier_exact_cohort,553,237,100.0,180.0,214.1,34.1,kitchen; essentials; cooking_basics,3,Private Bath Loft Chelsea Micro Studio #323R,https://www.airbnb.com/rooms/1333504568352496141,Manhattan,Chelsea,Entire home/apt,Entire rental unit,Enterprise,monthly,82.37,97.2,21.78,0.2241,68.3,Medium,-14.83,-0.1525,Below model benchmark (review price),79.4
1333516717751510224,Small-Multi,short_stay,Bronx | Private room | small | short_stay | Small-Multi,host_tier_exact_cohort,53,32,100.0,255.0,255.0,0.0,shampoo,1,"Luxury, AC, Private Bath, k/bed, Parking, breakfst",https://www.airbnb.com/rooms/1333516717751510224,Bronx,Wakefield,Private room,Private room in home,Small-Multi,short_stay,155.0,165.71,49.31,0.2975,25.1,Low,-10.71,-0.0646,Within 10% of model benchmark,51.3
1333611945537439513,Individual,short_stay,Brooklyn | Private room | small | short_stay | Individual,host_tier_exact_cohort,432,264,100.0,255.0,255.0,0.0,kitchen; iron; dishes_and_silverware; cooking_basics; dedicated_workspace; self_check_in,6,Brooklyn Brownstone Living - Women Only,https://www.airbnb.com/rooms/1333611945537439513,Brooklyn,Sunset Park,Private room,Private room in home,Individual,short_stay,251.06,190.63,52.73,0.2766,51.8,Low,60.43,0.317,Above model benchmark (review price),68.7
1318181335064766565,Enterprise,monthly,Manhattan | Entire home/apt | medium | monthly | Enterprise,host_tier_exact_cohort,381,183,100.0,255.0,159.2,-95.8,essentials; dishes_and_silverware; refrigerator; air_conditioning; self_check_in,5,Stylish Upper East Side 2BR Beauty Near Parks,https://www.airbnb.com/rooms/1318181335064766565,Manhattan,Upper East Side,Entire home/apt,Entire rental unit,Enterprise,monthly,187.58,247.43,54.91,0.2219,86.2,High,-59.85,-0.2419,Below model benchmark (review price),91.0
1318255884380883537,Enterprise,monthly,Manhattan | Private room | small | monthly | Enterprise,host_tier_exact_cohort,57,21,100.0,180.0,161.4,-18.6,hangers; iron; dedicated_workspace; heating,4,Clean and Inviting Bedroom in Shared Apartment,https://www.airbnb.com/rooms/1318255884380883537,Manhattan,Washington Heights,Private room,Private room in rental unit,Enterprise,monthly,82.97,68.54,15.61,0.2278,53.1,Low,14.43,0.2106,Above model benchmark (review price),69.5
1318261047321763717,Mid-Multi,short_stay,Manhattan | Private room | small | short_stay | Mid-Multi,host_tier_exact_cohort,182,61,100.0,255.0,245.1,-9.9,carbon_monoxide_alarm; iron; fire_extinguisher,3,Midtown Studio - Prime Location,https://www.airbnb.com/rooms/1318261047321763717,Manhattan,Midtown,Private room,Room in hotel,Mid-Multi,short_stay,411.0,336.72,90.19,0.2678,83.0,High,74.28,0.2206,Above model benchmark (review price),89.0
1334124407332460369,Small-Multi,monthly,Brooklyn | Entire home/apt | small | monthly | Small-Multi,host_tier_exact_cohort,160,61,100.0,60.0,212.5,152.5,hot_water; hangers; bed_linens; hair_dryer; iron; essentials; dishes_and_silverware; microwave; refrigerator; cooking_basics; dedicated_workspace; shampoo; self_check_in,13,Cozy apartment in Brooklyn,https://www.airbnb.com/rooms/1334124407332460369,Brooklyn,Bedford-Stuyvesant,Entire home/apt,Entire rental unit,Small-Multi,monthly,95.21,107.47,23.81,0.2215,88.1,High,-12.26,-0.114,Below model benchmark (review price),92.3
1325202402737710245,Mid-Multi,short_stay,Manhattan | Private room | small | short_stay | Mid-Multi,host_tier_exact_cohort,182,62,100.0,90.0,245.3,155.3,fire_extinguisher,1,Deluxe Queen,https://www.airbnb.com/rooms/1325202402737710245,Manhattan,Theater District,Private room,Room in hotel,Mid-Multi,short_stay,300.0,328.95,91.48,0.2781,47.2,Low,-28.95,-0.088,Within 10% of model benchmark,65.7
1325202729992411766,Mid-Multi,short_stay,Manhattan | Private room | small | short_stay | Mid-Multi,host_tier_exact_cohort,182,62,100.0,102.0,245.3,143.3,fire_extinguisher,1,Executive Queen,https://www.airbnb.com/rooms/1325202729992411766,Manhattan,Theater District,Private room,Room in hotel,Mid-Multi,short_stay,268.0,347.39,96.61,0.2781,47.2,Low,-79.39,-0.2285,Below model benchmark (review price),65.7
1325202739410758684,Mid-Multi,short_stay,Manhattan | Private room | small | short_stay | Mid-Multi,host_tier_exact_cohort,182,62,100.0,38.0,245.3,207.3,fire_extinguisher,1,Accessible executive queen with roll-in shower,https://www.airbnb.com/rooms/1325202739410758684,Manhattan,Theater District,Private room,Room in hotel,Mid-Multi,short_stay,268.0,256.5,71.33,0.2781,47.2,Low,11.5,0.0448,Within 10% of model benchmark,65.7
1325202903597028213,Mid-Multi,short_stay,Manhattan | Private room | small | short_stay | Mid-Multi,host_tier_exact_cohort,182,62,100.0,102.0,245.3,143.3,fire_extinguisher,1,Deluxe King,https://www.airbnb.com/rooms/1325202903597028213,Manhattan,Theater District,Private room,Room in hotel,Mid-Multi,short_stay,268.0,269.04,74.82,0.2781,47.2,Low,-1.04,-0.0039,Within 10% of model benchmark,65.7
1325203080654550137,Mid-Multi,short_stay,Manhattan | Private room | small | short_stay | Mid-Multi,host_tier_exact_cohort,182,62,100.0,51.0,245.3,194.3,fire_extinguisher,1,Executive King,https://www.airbnb.com/rooms/1325203080654550137,Manhattan,Theater District,Private room,Room in hotel,Mid-Multi,short_stay,268.0,342.9,95.36,0.2781,47.2,Low,-74.9,-0.2184,Below model benchmark (review price),65.7
1325470886479884542,Mid-Multi,monthly,Brooklyn | Entire home/apt | small | monthly | Mid-Multi,host_tier_exact_cohort,40,18,88.0,60.0,203.3,143.3,hot_water; hangers; bed_linens; hair_dryer; iron; essentials; dishes_and_silverware; microwave; refrigerator; cooking_basics; dedicated_workspace; heating; fire_extinguisher,13,*Special Offer* Chic Brooklyn 1BD,https://www.airbnb.com/rooms/1325470886479884542,Brooklyn,Park Slope,Entire home/apt,Entire rental unit,Mid-Multi,monthly,246.06,152.71,35.05,0.2296,46.8,Low,93.35,0.6113,Above model benchmark (review price),61.2
1325476876947943412,Enterprise,monthly,Manhattan | Entire home/apt | small | monthly | Enterprise,host_tier_exact_cohort,553,238,100.0,60.0,214.0,154.0,hangers; bed_linens; essentials; dishes_and_silverware; microwave; cooking_basics,6,138 Bowery Studio,https://www.airbnb.com/rooms/1325476876947943412,Manhattan,Little Italy,Entire home/apt,Entire rental unit,Enterprise,monthly,182.53,166.94,38.8,0.2324,39.9,Low,15.59,0.0934,Within 10% of model benchmark,60.9
1325494263481156396,Enterprise,short_stay,Manhattan | Entire home/apt | large | short_stay | Enterprise,host_tier_exact_cohort,61,22,100.0,102.0,255.0,153.0,wifi; hair_dryer; iron; refrigerator; dedicated_workspace; heating,6,Exclusive Studio 108 | Half Bathroom,https://www.airbnb.com/rooms/1325494263481156396,Manhattan,Midtown,Entire home/apt,Entire rental unit,Enterprise,short_stay,304.23,447.5,120.2,0.2686,80.9,High,-143.27,-0.3201,Below model benchmark (review price),87.6
1325496308210338295,Small-Multi,monthly,Staten Island | Entire home/apt | large | monthly,knn_fallback,30,22,60.0,120.0,163.0,43.0,carbon_monoxide_alarm,1,NYC Oasis: Cozy 2BR in Staten Island,https://www.airbnb.com/rooms/1325496308210338295,Staten Island,Rossville,Entire home/apt,Entire rental unit,Small-Multi,monthly,107.53,173.12,47.94,0.2769,20.4,Low,-65.59,-0.3789,Below model benchmark (review price),34.3
1325502316895442115,Enterprise,short_stay,Manhattan | Entire home/apt | medium | short_stay | Enterprise,host_tier_exact_cohort,70,25,100.0,192.0,255.0,63.0,wifi; hair_dryer; refrigerator; dedicated_workspace; air_conditioning; heating,6,Exclusive Apartment  805 | Shared Bathroom,https://www.airbnb.com/rooms/1325502316895442115,Manhattan,Midtown,Entire home/apt,Entire rental unit,Enterprise,short_stay,295.95,309.35,83.09,0.2686,80.9,High,-13.4,-0.0433,Within 10% of model benchmark,87.6
1325507655204716982,Enterprise,short_stay,Manhattan | Entire home/apt | large | short_stay | Enterprise,host_tier_exact_cohort,61,22,100.0,128.0,255.0,127.0,wifi; hair_dryer; iron; refrigerator; dedicated_workspace,5,Exclusive Studio 1240 | Private Bathroom,https://www.airbnb.com/rooms/1325507655204716982,Manhattan,Midtown,Entire home/apt,Entire rental unit,Enterprise,short_stay,405.75,513.55,137.95,0.2686,80.9,High,-107.8,-0.2099,Below model benchmark (review price),87.6
