listing_id,listing_name,listing_url,borough,neighborhood,room_type,max_guests,host_tier,segment,split_80_20,cv_fold,actual_price_usd,predicted_fair_price_log_ols_oof_usd,residual_actual_minus_predicted_usd,residual_pct_of_predicted,pricing_signal
2539,11 Min to Manhattan • Prospect Park • Fast WiFi,https://www.airbnb.com/rooms/2539,Brooklyn,Kensington,Private room,2,Small-Multi,Brooklyn | Private room | small,test_20,1,113.97,158.1,-44.13,-0.2791,Below model benchmark
1635612896711939873,Grand terrace room,https://www.airbnb.com/rooms/1635612896711939873,Manhattan,Lower East Side,Private room,2,Small-Multi,Manhattan | Private room | small,train_80,4,381.0,296.93,84.07,0.2831,Above model benchmark
1637689990948215609,bright 1bdrm suite Steps to Subway & Prospect Park,https://www.airbnb.com/rooms/1637689990948215609,Brooklyn,Prospect-Lefferts Gardens,Entire home/apt,2,Individual,Brooklyn | Entire home/apt | small,train_80,4,417.0,241.66,175.34,0.7256,Above model benchmark
1627081150962020953,Hidden Gem in Harlem – Cozy First Floor Studio,https://www.airbnb.com/rooms/1627081150962020953,Manhattan,Harlem,Entire home/apt,2,Small-Multi,Manhattan | Entire home/apt | small,train_80,4,90.0,282.55,-192.55,-0.6815,Below model benchmark
1627395260725935592,"Brooklyn Boutique 2BR Near Beaches, JFK, Manhattan",https://www.airbnb.com/rooms/1627395260725935592,Brooklyn,Canarsie,Private room,4,Individual,Brooklyn | Private room | medium,test_20,1,192.86,254.37,-61.51,-0.2418,Below model benchmark
1627592796772851088,Standard Full | OYO Times Square | Pets Allowed,https://www.airbnb.com/rooms/1627592796772851088,Manhattan,Theater District,Hotel room,2,Enterprise,Manhattan | Hotel room | small,train_80,2,166.0,409.66,-243.66,-0.5948,Below model benchmark
1627853130508371399,New! Park Slope Pvt two bdrm 15 min to City,https://www.airbnb.com/rooms/1627853130508371399,Brooklyn,Park Slope,Entire home/apt,6,Small-Multi,Brooklyn | Entire home/apt | large,train_80,5,631.0,342.43,288.57,0.8427,Above model benchmark
1627879247949336648,Cozy Comfort BK Apartment,https://www.airbnb.com/rooms/1627879247949336648,Brooklyn,Gravesend,Entire home/apt,2,Individual,Brooklyn | Entire home/apt | small,test_20,1,120.38,204.44,-84.06,-0.4112,Below model benchmark
1627945803361662847,Brooklyn historic district 4 bedrooms,https://www.airbnb.com/rooms/1627945803361662847,Brooklyn,Crown Heights,Entire home/apt,8,Mid-Multi,Brooklyn | Entire home/apt | large,test_20,1,513.0,498.27,14.73,0.0296,Above model benchmark
1641470630804045647,#2A- Comfortable Stay With Private Bath At Fulton,https://www.airbnb.com/rooms/1641470630804045647,Brooklyn,Bedford-Stuyvesant,Private room,1,Mid-Multi,Brooklyn | Private room | small,train_80,2,75.32,48.51,26.81,0.5526,Above model benchmark
1637961701241335438,Barnes Luxury Apartment,https://www.airbnb.com/rooms/1637961701241335438,Queens,Jamaica,Private room,3,Small-Multi,Queens | Private room | medium,train_80,2,108.41,108.59,-0.18,-0.0017,Below model benchmark
1645247772219453015,3 Deluxe 2 Queens at Hard Rock Hotel New York!,https://www.airbnb.com/rooms/1645247772219453015,Manhattan,Theater District,Private room,12,Mid-Multi,Manhattan | Private room | large,train_80,4,1452.0,1873.02,-421.02,-0.2248,Below model benchmark
1645291383605748517,NYC 5 Borough Adventure | Family Stay + Balcony,https://www.airbnb.com/rooms/1645291383605748517,Brooklyn,Bedford-Stuyvesant,Entire home/apt,6,Small-Multi,Brooklyn | Entire home/apt | large,train_80,3,408.0,434.66,-26.66,-0.0613,Below model benchmark
1645754058584760427,Explore Brooklyn Stay | 3 Bedrooms + Patio,https://www.airbnb.com/rooms/1645754058584760427,Brooklyn,Bedford-Stuyvesant,Entire home/apt,6,Small-Multi,Brooklyn | Entire home/apt | large,train_80,5,495.0,488.49,6.51,0.0133,Above model benchmark
1646584974224997690,Suite in Brooklyn Brownstone,https://www.airbnb.com/rooms/1646584974224997690,Brooklyn,South Slope,Private room,2,Individual,Brooklyn | Private room | small,train_80,2,409.0,208.07,200.93,0.9657,Above model benchmark
1647102582717037098,Unique NYC Stay | 3BR • 3 Bathrooms + Patio,https://www.airbnb.com/rooms/1647102582717037098,Brooklyn,Bedford-Stuyvesant,Entire home/apt,6,Small-Multi,Brooklyn | Entire home/apt | large,train_80,3,408.0,449.87,-41.87,-0.0931,Below model benchmark
1653803229211742593,"Superior Studio Apt, 1 Queen, 1 Sofa Bed - FiDi",https://www.airbnb.com/rooms/1653803229211742593,Manhattan,Financial District,Entire home/apt,4,Mid-Multi,Manhattan | Entire home/apt | medium,test_20,1,316.0,318.74,-2.74,-0.0086,Below model benchmark
1653805348268284617,"1 Bedroom Apartment, 1 Queen - FiDi",https://www.airbnb.com/rooms/1653805348268284617,Manhattan,Financial District,Entire home/apt,2,Mid-Multi,Manhattan | Entire home/apt | small,train_80,5,294.0,231.99,62.01,0.2673,Above model benchmark
1653807965670777395,"Superior 1 Bed Apt, 1 Queen, 1 Sofa Bed - FiDi",https://www.airbnb.com/rooms/1653807965670777395,Manhattan,Financial District,Entire home/apt,4,Mid-Multi,Manhattan | Entire home/apt | medium,train_80,5,338.0,310.82,27.18,0.0874,Above model benchmark
1653811014342621466,"Superior 1 Bed w/ Sleeping Den, 2 Queens, Sofa Bed",https://www.airbnb.com/rooms/1653811014342621466,Manhattan,Financial District,Entire home/apt,6,Mid-Multi,Manhattan | Entire home/apt | large,train_80,4,547.0,479.38,67.62,0.1411,Above model benchmark
1653813662129806021,"Deluxe 1 Bed w/ Sleeping Den, 1 King 1 Queen, FiDi",https://www.airbnb.com/rooms/1653813662129806021,Manhattan,Financial District,Entire home/apt,4,Mid-Multi,Manhattan | Entire home/apt | medium,train_80,2,492.0,361.8,130.2,0.3599,Above model benchmark
1642209001749595790,Garden Level Suite with Remote Workstation,https://www.airbnb.com/rooms/1642209001749595790,Queens,Ridgewood,Private room,2,Individual,Queens | Private room | small,train_80,5,105.23,173.32,-68.09,-0.3929,Below model benchmark
1642267903291696534,"Furnished, Clean and Quiet private 1st floor",https://www.airbnb.com/rooms/1642267903291696534,Staten Island,West Brighton,Entire home/apt,2,Small-Multi,Staten Island | Entire home/apt | small,train_80,3,99.57,146.21,-46.64,-0.319,Below model benchmark
1653816332905227505,"Deluxe 2 Bed Apt, 2 Kings, 3 Bath, Sofa Bed - FiDi",https://www.airbnb.com/rooms/1653816332905227505,Manhattan,Financial District,Entire home/apt,6,Mid-Multi,Manhattan | Entire home/apt | large,train_80,2,998.0,500.84,497.16,0.9927,Above model benchmark
1653835381228817157,Private Apartment 639 | Shared Bathroom,https://www.airbnb.com/rooms/1653835381228817157,Manhattan,Midtown,Entire home/apt,2,Enterprise,Manhattan | Entire home/apt | small,train_80,2,233.85,133.1,100.75,0.7569,Above model benchmark
1642860292428117650,Private Apartment 591 | Shared Bathroom,https://www.airbnb.com/rooms/1642860292428117650,Manhattan,Midtown,Entire home/apt,4,Enterprise,Manhattan | Entire home/apt | medium,train_80,3,201.0,221.02,-20.02,-0.0906,Below model benchmark
1654476401576399312,Exclusive Studio 1107 | Private Bathroom,https://www.airbnb.com/rooms/1654476401576399312,Manhattan,Midtown,Private room,4,Enterprise,Manhattan | Private room | medium,train_80,4,397.03,165.73,231.3,1.3957,Above model benchmark
1654477746556328357,2 Queen Suite | Marriott Queens | Bfast | 2 Units,https://www.airbnb.com/rooms/1654477746556328357,Queens,Long Island City,Hotel room,8,Mid-Multi,Queens | Hotel room | large,test_20,1,920.0,634.46,285.54,0.4501,Above model benchmark
1654781404093898532,Beautiful Queens Apartment,https://www.airbnb.com/rooms/1654781404093898532,Queens,Queens Village,Private room,2,Individual,Queens | Private room | small,train_80,5,83.36,126.84,-43.48,-0.3428,Below model benchmark
1655859943293217067,1 Bedroom Apartment by Central Park,https://www.airbnb.com/rooms/1655859943293217067,Manhattan,East Harlem,Entire home/apt,3,Mid-Multi,Manhattan | Entire home/apt | medium,train_80,4,174.7,215.3,-40.6,-0.1886,Below model benchmark
1655915636127108954,"Huge WB Apartment | Soaring Ceilings, Kid-Friendly",https://www.airbnb.com/rooms/1655915636127108954,Brooklyn,Williamsburg,Entire home/apt,6,Individual,Brooklyn | Entire home/apt | large,train_80,2,353.98,465.06,-111.08,-0.2389,Below model benchmark
1656075044474563304,Comfort Room in Bayside,https://www.airbnb.com/rooms/1656075044474563304,Queens,Bayside,Private room,2,Small-Multi,Queens | Private room | small,train_80,3,176.0,98.09,77.91,0.7944,Above model benchmark
1657292579166611117,2 Bedroom Apt in Queens Near St. John's University,https://www.airbnb.com/rooms/1657292579166611117,Queens,Kew Gardens Hills,Entire home/apt,4,Individual,Queens | Entire home/apt | medium,train_80,2,270.0,239.61,30.39,0.1268,Above model benchmark
1657461535198888342,Large Private Room in Townhouse w/PoolTable & Yard,https://www.airbnb.com/rooms/1657461535198888342,Brooklyn,Bushwick,Private room,2,Individual,Brooklyn | Private room | small,train_80,3,233.0,122.29,110.71,0.9053,Above model benchmark
1657676476126776846,Modern Unit in Brooklyn Brownstone,https://www.airbnb.com/rooms/1657676476126776846,Brooklyn,Bedford-Stuyvesant,Entire home/apt,4,Individual,Brooklyn | Entire home/apt | medium,test_20,1,275.0,309.6,-34.6,-0.1117,Below model benchmark
1647261538355446205,Only in Brooklyn | 2BR + Backyard • Full Kitchen,https://www.airbnb.com/rooms/1647261538355446205,Brooklyn,Bedford-Stuyvesant,Entire home/apt,6,Small-Multi,Brooklyn | Entire home/apt | large,train_80,4,373.0,322.01,50.99,0.1583,Above model benchmark
1647389562805989803,Private Bedroom in shared Crown Heights Townhouse,https://www.airbnb.com/rooms/1647389562805989803,Brooklyn,Crown Heights,Private room,2,Individual,Brooklyn | Private room | small,train_80,5,203.67,115.53,88.14,0.7629,Above model benchmark
1647790197894111714,Charming Spacious | 4BED / LIC / Sunnyside,https://www.airbnb.com/rooms/1647790197894111714,Queens,Sunnyside,Entire home/apt,9,Individual,Queens | Entire home/apt | large,train_80,2,436.84,546.65,-109.81,-0.2009,Below model benchmark
1647985878813153899,Bright and Sunny 2 Bed 1 Bath,https://www.airbnb.com/rooms/1647985878813153899,Brooklyn,Red Hook,Entire home/apt,4,Small-Multi,Brooklyn | Entire home/apt | medium,train_80,2,147.64,285.04,-137.4,-0.482,Below model benchmark
1648756482906755604,3F - 2BR in Upper East side,https://www.airbnb.com/rooms/1648756482906755604,Manhattan,Upper East Side,Entire home/apt,4,Mid-Multi,Manhattan | Entire home/apt | medium,train_80,2,257.43,389.16,-131.73,-0.3385,Below model benchmark
1648809012079954232,Midtown Penthouse with Empire State Views in NYC,https://www.airbnb.com/rooms/1648809012079954232,Manhattan,Midtown,Entire home/apt,4,Small-Multi,Manhattan | Entire home/apt | medium,train_80,3,1490.0,407.47,1082.53,2.6567,Above model benchmark
1648854317693321220,Modern Cozy Room in Queens,https://www.airbnb.com/rooms/1648854317693321220,Queens,East Elmhurst,Private room,2,Individual,Queens | Private room | small,train_80,3,131.24,99.39,31.85,0.3205,Above model benchmark
1649026196485083423,Big and sunny room on the L in Bushwick,https://www.airbnb.com/rooms/1649026196485083423,Brooklyn,Bushwick,Private room,2,Individual,Brooklyn | Private room | small,test_20,1,181.0,106.06,74.94,0.7066,Above model benchmark
1658152470489089183,Quad Room In The Heart of Manhattan + Restaurant,https://www.airbnb.com/rooms/1658152470489089183,Manhattan,Gramercy,Private room,4,Mid-Multi,Manhattan | Private room | medium,train_80,2,297.0,467.15,-170.15,-0.3642,Below model benchmark
1658267530098892969,ShortTerm One orTwo Rooms nearJFK LGA UBS MetLife,https://www.airbnb.com/rooms/1658267530098892969,Queens,St. Albans,Private room,2,Small-Multi,Queens | Private room | small,train_80,5,232.5,132.29,100.21,0.7576,Above model benchmark
1642880342078018311,Exclusive Apartment 787 | Shared Bathroom,https://www.airbnb.com/rooms/1642880342078018311,Manhattan,Midtown,Entire home/apt,2,Enterprise,Manhattan | Entire home/apt | small,train_80,2,200.73,164.22,36.51,0.2224,Above model benchmark
1658315709984850527,Sweet Home in Elmhurst (1),https://www.airbnb.com/rooms/1658315709984850527,Queens,Elmhurst,Private room,1,Small-Multi,Queens | Private room | small,test_20,1,120.0,126.85,-6.85,-0.054,Below model benchmark
1658849648945691398,Spacious Modern 2BR/2BA | Upper East Side Gem,https://www.airbnb.com/rooms/1658849648945691398,Manhattan,Upper East Side,Entire home/apt,4,Mid-Multi,Manhattan | Entire home/apt | medium,train_80,2,230.65,223.67,6.98,0.0312,Above model benchmark
1658942243092059807,1435-3  3 Bedrooms 2Bath W/D Prime Upper East,https://www.airbnb.com/rooms/1658942243092059807,Manhattan,Upper East Side,Entire home/apt,6,Enterprise,Manhattan | Entire home/apt | large,train_80,2,423.13,490.08,-66.95,-0.1366,Below model benchmark
1643631579940194199,Luxurious & Spacious 2 Bedroom | NYC,https://www.airbnb.com/rooms/1643631579940194199,Manhattan,Hell's Kitchen,Entire home/apt,5,Mid-Multi,Manhattan | Entire home/apt | large,train_80,4,539.09,409.51,129.58,0.3164,Above model benchmark
1643634215313588508,The Gram X • Vibe 8813,https://www.airbnb.com/rooms/1643634215313588508,Manhattan,Kips Bay,Entire home/apt,2,Enterprise,Manhattan | Entire home/apt | small,train_80,5,194.77,202.48,-7.71,-0.0381,Below model benchmark
1659603088490106232,GIRLS ONLY - All trains 7 min - Central Harlem,https://www.airbnb.com/rooms/1659603088490106232,Manhattan,Harlem,Private room,1,Mid-Multi,Manhattan | Private room | small,train_80,3,65.01,95.73,-30.72,-0.3209,Below model benchmark
1660237635745545709,Jamaica Station Access with Free Breakfast & Gym,https://www.airbnb.com/rooms/1660237635745545709,Queens,Jamaica,Private room,4,Small-Multi,Queens | Private room | medium,train_80,3,208.0,191.57,16.43,0.0858,Above model benchmark
1660240932790036706,New Renovated UWS Shared Bath Studio Elevator #518,https://www.airbnb.com/rooms/1660240932790036706,Manhattan,Upper West Side,Entire home/apt,1,Enterprise,Manhattan | Entire home/apt | small,train_80,2,72.68,184.61,-111.93,-0.6063,Below model benchmark
1660247308251519126,Steps to Sunset Park + Free Breakfast & Wi-Fi,https://www.airbnb.com/rooms/1660247308251519126,Brooklyn,Borough Park,Private room,2,Individual,Brooklyn | Private room | small,train_80,2,181.57,286.1,-104.53,-0.3654,Below model benchmark
1650125374967741482,Comfy Bed in Living Room - No Door (Host Present),https://www.airbnb.com/rooms/1650125374967741482,Manhattan,Inwood,Shared room,2,Individual,Manhattan | Shared room | small,train_80,2,100.0,238.98,-138.98,-0.5816,Below model benchmark
1650156461156600150,The Olive Oasis,https://www.airbnb.com/rooms/1650156461156600150,Queens,Laurelton,Private room,4,Individual,Queens | Private room | medium,train_80,5,205.5,234.0,-28.5,-0.1218,Below model benchmark
1643693143632335166,Luxurious 1BR- Steps From Central Park | City View,https://www.airbnb.com/rooms/1643693143632335166,Manhattan,Upper East Side,Entire home/apt,3,Mid-Multi,Manhattan | Entire home/apt | medium,test_20,1,223.6,173.07,50.53,0.292,Above model benchmark
1643770253975609568,Cozy and Close to SUNY Downstate Room C,https://www.airbnb.com/rooms/1643770253975609568,Brooklyn,Prospect-Lefferts Gardens,Private room,1,Small-Multi,Brooklyn | Private room | small,train_80,4,69.8,97.15,-27.35,-0.2816,Below model benchmark
1651018043547036432,Sunny Room w/Desk + Easy Manhattan Access,https://www.airbnb.com/rooms/1651018043547036432,Bronx,Highbridge,Private room,2,Small-Multi,Bronx | Private room | small,train_80,4,91.0,94.89,-3.89,-0.041,Below model benchmark
1661057380293580112,Modern Gem • 10 Min LGA • Citi Field • US Open W/D,https://www.airbnb.com/rooms/1661057380293580112,Queens,Corona,Entire home/apt,10,Small-Multi,Queens | Entire home/apt | large,train_80,3,263.0,538.24,-275.24,-0.5114,Below model benchmark
1651642683667272605,Renovated 2BR/2BA Brooklyn Brownstone Retreat,https://www.airbnb.com/rooms/1651642683667272605,Brooklyn,Crown Heights,Entire home/apt,6,Individual,Brooklyn | Entire home/apt | large,train_80,2,259.5,530.96,-271.46,-0.5113,Below model benchmark
1644505748745001413,Residence Charming Chelsea Duplex,https://www.airbnb.com/rooms/1644505748745001413,Manhattan,Chelsea,Entire home/apt,6,Mid-Multi,Manhattan | Entire home/apt | large,train_80,4,1054.45,525.2,529.25,1.0077,Above model benchmark
1651796889774804915,Designer semi attached one bedroom apartment.,https://www.airbnb.com/rooms/1651796889774804915,Brooklyn,Sheepshead Bay,Entire home/apt,3,Small-Multi,Brooklyn | Entire home/apt | medium,test_20,1,87.4,187.19,-99.79,-0.5331,Below model benchmark
1652384688830850588,The Emerald @ Randall Manor,https://www.airbnb.com/rooms/1652384688830850588,Staten Island,Randall Manor,Entire home/apt,2,Individual,Staten Island | Entire home/apt | small,train_80,4,108.43,103.3,5.13,0.0497,Above model benchmark
1653073799984496234,Quaint 2 Bedroom Near Central Park,https://www.airbnb.com/rooms/1653073799984496234,Manhattan,East Harlem,Entire home/apt,4,Mid-Multi,Manhattan | Entire home/apt | medium,train_80,5,132.77,106.19,26.58,0.2503,Above model benchmark
1653102014149994859,2 Quaint BR Apt By Central Park,https://www.airbnb.com/rooms/1653102014149994859,Manhattan,East Harlem,Entire home/apt,4,Mid-Multi,Manhattan | Entire home/apt | medium,train_80,4,127.23,289.51,-162.28,-0.5605,Below model benchmark
1653435243623530221,"Spacious Apartment, 1 Queen Bed - FiDi",https://www.airbnb.com/rooms/1653435243623530221,Manhattan,Financial District,Entire home/apt,2,Mid-Multi,Manhattan | Entire home/apt | small,train_80,2,239.0,250.19,-11.19,-0.0447,Below model benchmark
1662480624201617123,Queens home,https://www.airbnb.com/rooms/1662480624201617123,Queens,East Elmhurst,Entire home/apt,4,Small-Multi,Queens | Entire home/apt | medium,train_80,2,128.95,165.54,-36.59,-0.221,Below model benchmark
